444, -32, 30, 7.5, 0
445, -32, 30, 10.5, 0
446, -32, 30, 13.5, 0
447, -32, 30, 16.5, 0
448, -32, 30, 19.5, 0
449, -32, 30, 22.5, 0
450, -32, 30, 25.5, 0
451, -32, 33, 1.5, 1
452, -32, 33, 4.5, 1
453, -32, 33, 7.5, 0
454, -32, 33, 10.5, 0
455, -32, 33, 13.5, 0
456, -32, 33, 16.5, 0
457, -32, 33, 19.5, 0
458, -32, 33, 22.5, 0
459, -32, 33, 25.5, 0
460, -32, 36, 1.5, 1
461, -32, 36, 4.5, 1
462, -32, 36, 7.5, 0
463, -32, 36, 10.5, 0
464, -32, 36, 13.5, 0
465, -32, 36, 16.5, 0
466, -32, 36, 19.5, 0
467, -32, 36, 22.5, 0
468, -32, 36, 25.5, 0
469, -32, 39, 1.5, 1
470, -32, 39, 4.5, 0
471, -32, 39, 7.5, 0
472, -32, 39, 10.5, 0
473, -32, 39, 13.5, 0
474, -32, 39, 16.5, 0
475, -32, 39, 19.5, 0
476, -32, 39, 22.5, 0
477, -32, 39, 25.5, 0
478, -32, 42, 1.5, 0
479, -32, 42, 4.5, 1
480, -32, 42, 7.5, 0
481, -32, 42, 10.5, 0
482, -32, 42, 13.5, 0
483, -32, 42, 16.5, 0
484, -32, 42, 19.5, 0
485, -32, 42, 22.5, 0
486, -32, 42, 25.5, 0
487, -32, 45, 1.5, 0
488, -32, 45, 4.5, 0
489, -32, 45, 7.5, 0
490, -32, 45, 10.5, 0
491, -32, 45, 13.5, 0
492, -32, 45, 16.5, 0
493, -32, 45, 19.5, 0
494, -32, 45, 22.5, 0
495, -32, 45, 25.5, 0
496, -32, 48, 1.5, 0
497, -32, 48, 4.5, 0
498, -32, 48, 7.5, 0
499, -32, 48, 10.5, 0
500, -32, 48, 13.5, 0
501, -32, 48, 16.5, 0
502, -32, 48, 19.5, 0
503, -32, 48, 22.5, 0
504, -32, 48, 25.5, 0
505, -32, 51, 1.5, 0
506, -32, 51, 4.5, 0
507, -32, 51, 7.5, 0
508, -32, 51, 10.5, 0
509, -32, 51, 13.5, 0
510, -32, 51, 16.5, 0
511, -32, 51, 19.5, 0
512, -32, 51, 22.5, 0
513, -32, 51, 25.5, 0
514, -32, 54, 1.5, 0
515, -32, 54, 4.5, 0
516, -32, 54, 7.5, 0
517, -32, 54, 10.5, 0
518, -32, 54, 13.5, 0
519, -32, 54, 16.5, 0
520, -32, 54, 19.5, 0
521, -32, 54, 22.5, 0
522, -32, 54, 25.5, 0
523, -29, -30, 1.5, 0
524, -29, -30, 4.5, 0
525, -29, -30, 7.5, 0
526, -29, -30, 10.5, 0
527, -29, -30, 13.5, 0
528, -29, -30, 16.5, 0
529, -29, -30, 19.5, 0
530, -29, -30, 22.5, 0
531, -29, -30, 25.5, 0
532, -29, -27, 1.5, 1
533, -29, -27, 4.5, 1
534, -29, -27, 7.5, 1
535, -29, -27, 10.5, 1
536, -29, -27, 13.5, 1
537, -29, -27, 16.5, 1
538, -29, -27, 19.5, 0
